time_s,altitude_m
-2.865,914.4
-2.86,914.4
-2.855,914.4
-2.85,914.4
-2.845,914.4
-2.84,914.4
-2.835,914.4
-2.83,914.4
-2.825,914.4
-2.82,914.4
-2.815,914.4
-2.81,914.4
-2.805,914.4
-2.8,914.4
-2.795,914.4
-2.79,914.4
-2.785,914.4
-2.78,914.4
-2.775,914.4
-2.77,914.4
-2.765,914.4
-2.76,914.4
-2.755,914.4
-2.75,914.4
-2.745,914.4
-2.74,914.4
-2.735,914.4
-2.73,914.4
-2.725,914.4
-2.72,914.4
-2.715,914.4
-2.71,914.4
-2.705,914.4
-2.7,914.4
-2.695,914.4
-2.69,914.4
-2.685,914.4
-2.68,914.4
-2.675,914.4
-2.67,914.4
-2.665,914.4
-2.66,914.4
-2.655,914.4
-2.65,914.4
-2.645,914.4
-2.64,914.4
-2.635,914.4
-2.63,914.4
-2.625,914.4
-2.62,914.4
-2.615,914.4
-2.61,914.4
-2.605,914.4
-2.6,914.4
-2.595,914.4
-2.59,914.4
-2.585,914.4
-2.58,914.4
-2.575,914.4
-2.57,914.4
-2.565,914.4
-2.56,914.4
-2.555,914.4
-2.55,914.4
-2.545,914.4
-2.54,914.4
-2.535,914.4
-2.53,914.4
-2.525,914.4
-2.52,914.4
-2.515,914.4
-2.51,914.4
-2.505,914.4
-2.5,914.4
-2.495,914.4
-2.49,914.4
-2.485,914.4
-2.48,914.4
-2.475,914.4
-2.47,914.4
-2.465,914.4
-2.46,914.4
-2.455,914.4
-2.45,914.4
-2.445,914.4
-2.44,914.4
-2.435,914.4
-2.43,914.4
-2.425,914.4
-2.42,914.4
-2.415,914.4
-2.41,914.4
-2.405,914.4
-2.4,914.4
-2.395,914.4
-2.39,914.4
-2.385,914.4
-2.38,914.4
-2.375,914.4
-2.37,914.4
-2.365,914.4
-2.36,914.4
-2.355,914.4
-2.35,914.4
-2.345,914.4
-2.34,914.4
-2.335,914.4
-2.33,914.4
-2.325,914.4
-2.32,914.4
-2.315,914.4
-2.31,914.4
-2.305,914.4
-2.3,914.4
-2.295,914.4
-2.29,914.4
-2.285,914.4
-2.28,914.4
-2.275,914.4
-2.27,914.4
-2.265,914.4
-2.26,914.4
-2.255,914.4
-2.25,914.4
-2.245,914.4
-2.24,914.4
-2.235,914.4
-2.23,914.4
-2.225,914.4
-2.22,914.4
-2.215,914.4
-2.21,914.4
-2.205,914.4
-2.2,914.4
-2.195,914.4
-2.19,914.4
-2.185,914.4
-2.18,914.4
-2.175,914.4
-2.17,914.4
-2.165,914.4
-2.16,914.4
-2.155,914.4
-2.15,914.4
-2.145,914.4
-2.14,914.4
-2.135,914.4
-2.13,914.4
-2.125,914.4
-2.12,914.4
-2.115,914.4
-2.11,914.4
-2.105,914.4
-2.1,914.4
-2.095,914.4
-2.09,914.4
-2.085,914.4
-2.08,914.4
-2.075,914.4
-2.07,914.4
-2.065,914.4
-2.06,914.4
-2.055,914.4
-2.05,914.4
-2.045,914.4
-2.04,914.4
-2.035,914.4
-2.03,914.4
-2.025,914.4
-2.02,914.4
-2.015,914.4
-2.01,914.4
-2.005,914.4
-2,914.4
-1.995,914.4
-1.99,914.4
-1.985,914.4
-1.98,914.4
-1.975,914.4
-1.97,914.4
-1.965,914.4
-1.96,914.4
-1.955,914.4
-1.95,914.4
-1.945,914.4
-1.94,914.4
-1.935,914.4
-1.93,914.4
-1.925,914.4
-1.92,914.4
-1.915,914.4
-1.91,914.4
-1.905,914.4
-1.9,914.4
-1.895,914.4
-1.89,914.4
-1.885,914.4
-1.88,914.4
-1.875,914.4
-1.87,914.4
-1.865,914.4
-1.86,914.4
-1.855,914.4
-1.85,914.4
-1.845,914.4
-1.84,914.4
-1.835,914.4
-1.83,914.4
-1.825,914.4
-1.82,914.4
-1.815,914.4
-1.81,914.4
-1.805,914.4
-1.8,914.4
-1.795,914.4
-1.79,914.4
-1.785,914.4
-1.78,914.4
-1.775,914.4
-1.77,914.4
-1.765,914.4
-1.76,914.4
-1.755,914.4
-1.75,914.4
-1.745,914.4
-1.74,914.4
